UniqueCount	AmbigCount
0	11
0	21
0	22
1	46
0	17
0	17
0	21
0	0
0	0
0	0
0	28
8	441
1	0
0	0
0	0
9	0
0	440
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
7	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16915	2421
10894	3006
32374	9992
142275	10169
1722	36
13531	3355
59693	4809
3128	6
17020	73
104265	643
35761	226
7643	332
116816	109
0	72
0	72
34	498
0	595
0	0
0	196
0	2915
0	0
0	0
0	4
0	4
0	130
0	0
0	269
0	61
0	3
0	2
0	4
0	3
0	0
0	0
0	53
0	53
0	53
0	41
0	35
0	0
0	0
0	0
3	3268
1	2967
0	2216
0	14
0	13
0	13
0	9
0	13223
0	6543
0	254
0	0
0	863
0	881
0	58
0	976
0	627
0	950
6	8516
1	9338
1	9339
0	9659
0	3300
0	537
0	1387
2	1768
0	815
0	2876
0	2468
0	2156
0	22
0	0
210	56
2	10
0	1
0	56
0	13
0	11
0	2
0	12
2	0
0	13
0	13
0	13
0	10
0	55
0	55
0	53
0	53
1	0
1432	485
3	472
0	0
0	2975
0	2594
0	19
0	18
0	1
0	2936
0	3113
0	18
0	162
209	215
0	193
0	171
0	572
0	6
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
101	2438
0	0
0	3603
7	4476
4	3640
0	866
0	883
3	1
0	112
0	1
0	1
0	1734
98	1419
12	1274
7	768
0	844
19	81
0	0
0	56
0	53
0	58
1	53
0	55
0	52
2	16
0	160
0	151
0	0
0	83
3	11540
45	6096
46	9735
38	4662
74	9718
4	3532
1	6885
6	9166
6	1875
15	715
4	419
0	264
4	410
2	299
36	7
0	5
0	5
0	5
0	5
0	2
0	192
0	80
0	11
0	3
0	2026
0	36
0	0
25	1319
0	1484
0	3451
0	3222
0	501
0	588
0	341
0	332
6	340
5	231
1271	0
6	3
1040	494
30	481
14	98
0	1
0	0
0	14
0	0
0	250
0	251
0	158
0	10651
0	10848
0	10330
0	1708
0	5
0	2
13	0
0	0
0	2
0	3
0	8
0	3
0	5
0	3
0	1
0	2
0	9
0	3
0	7
0	9
0	1
0	5
0	4
0	0
0	1
5	230
0	8
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	16
3	7
31	474
1	0
1732	7
1	872
23	241
0	241
1	62
0	126
0	0
0	843
0	859
0	9
2	194
11	789
55537	234
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	303
0	107
19	1012
19	918
1	449
1	256
0	255
0	144
18	365
3	366
2	25
0	163
29	110
0	155
0	133
0	7
0	2
2	0
0	28
0	29
0	7
0	0
0	163
0	150
6581	6094
0	1388
1	3950
6	3462
4	896
1	1443
2	1432
16	655
4	1325
1	3276
0	481
9353	19804
48	15151
0	10167
0	9
0	9
0	10
0	10
0	5
0	0
0	0
0	34
872	430
0	335
0	38
1	0
0	2
0	1
16	2
0	2
0	75
2	638
0	118
7	153
3	583
1	445
3	23
0	477
16	559
0	187
0	48
0	87
2	85
1	265
0	245
0	5
170	163
0	5
12	639
7	372
3	1057
0	1491
0	530
4	359
0	533
0	362
0	623
0	1491
1	2
0	0
0	3
0	0
0	0
0	0
0	2
0	0
0	0
14	2
0	0
0	4
0	0
0	0
2	10
0	0
0	0
0	2
0	0
0	2
1	2
0	2
1	0
1	385
3568	389
0	45
0	40
0	18
0	29
0	3
0	11
0	41
0	43
0	25
0	27
0	50
0	16
0	49
0	35
0	43
0	39
0	2
0	39
0	4
0	45
0	5
0	37
0	14
0	20
0	32
0	17
0	34
0	25
0	13
0	13
0	9
0	1
0	12
0	36
0	35
22	392
686	833
0	684
0	539
0	23
2	20
0	6
3	23
0	10
0	10
0	9
1	6
0	20
0	22
0	21
98	2101
17	977
153	2134
6	656
113	798
8507	10075
0	2703
41	7375
237	20796
1	1953
23	743
0	1164
43	458
35	647
0	3694
2	910
1	1466
0	356
15	20230
0	20406
1	19377
3	15
0	15
145	4373
1	294
2	2086
2	4640
545	4791
8	460
0	157
21	452
0	326
3	32
456	1805
3	1743
0	103
0	44
0	22
0	3
0	10
0	2
0	10
0	2
85	358
12	222
4	152
2	183
16	36
3	366
3	518
1	100
0	83
0	35
14	9
0	491
0	94
0	8
0	6
0	6
0	8
0	20
0	20
1	894
0	894
0	3577
12	486
0	3533
1452	1249
2	1249
262	1967
5	1718
0	380
0	353
263	5204
32	5232
23	1516
0	1166
9	328
96	1052
4	1069
44	466
56	351
18	442
0	796
0	334
12	16
0	16
716	12464
68	2252
146	11806
15	10856
3	3328
0	2149
7	968
0	38
0	21
4	20
0	16
0	2
0	23
0	4
0	7
1	7
0	69
19	508
7	317
5	260
1	73
1	82
15	560
307	706
0	628
40	117
3	115
868	362
0	78
1	261
2	13
0	24
127	2791
5	2434
5	841
1	1587
0	1385
1	1960
0	2115
20	225
0	0
1	4
0	0
0	0
0	0
15	0
0	0
0	0
999	1034
0	1034
1	165
0	35
0	17
0	0
0	0
1470	1110
1	549
1	247
6	558
0	285
22	428
0	93
1040	619
4	479
1	61
3	77
0	568
0	0
0	0
552	0
100	297
0	297
0	62
3907	2270
1	420
6	1573
1	1108
0	511
0	203
5	179
6	36
0	14
2	114
0	66956
0	58550
0	58466
0	58590
100	92
5	91
3	51
2	94
242	90
1	69
0	34
0	32
3	28
2	164
12	1734
3	1279
2	242
2	39
0	530
0	991
1	1318
1	125
1	91
1	464
3	1266
10	1375
1	21
0	54
0	143
10	1034
1	320
0	1
0	1
0	0
0	0
0	0
22	797
17	713
0	200
1	167
1	75
2149	315
2	23
7	64
8	220
1	1534
2	1459
25	2104
26	283
0	1325
2	132
0	466
1	485
2	39
0	578
29	380
24	90
20	2567
0	174
3	62
0	154
1	666
3	50
1	722
0	1235
0	140
0	1104
21	78
0	149
0	112
0	94
1	5
0	94
1	1058
2	222
0	232
0	240
0	2370
0	2323
12	4061
0	4054
146	822
0	459
36	495
6	768
0	338
1	943
1	602
0	486
38	457
3	125
0	226
1	84
0	119
171	1850
81	407
1	1853
0	1
0	4
0	0
1	4
2	70
0	64
0	171
751	338
0	86
0	0
0	0
5	5933
12	3109
80	23806
3	2977
1	1997
0	6346
0	8557
2	3018
7	4016
10	1759
38	551
2	5441
404	22215
0	1
0	0
2	1748
18	1052
0	1784
0	1769
124	2454
11	90
0	1730
0	1091
98	2527
0	1326
0	0
4	115
24	887
0	0
41	95
2	0
4	0
445	177
5	2
0	0
1	128
13	86
0	0
41	96
180	1486
0	1
0	2
10	42
1	22
44	732
0	126
0	230
0	66
0	158
0	54
10	210
0	151
0	732
0	1436
1	1792
95	2985
2	1249
8	1
3	7
0	0
0	0
0	0
6	1974
0	547
1	1098
0	772
34	1673
0	440
2	333
0	571
8	656
22	1526
8	20
0	16
0	20
0	21
17	13
3	105
15	181
1	60
0	179
0	174
0	41
2	70
0	14
0	162
0	6318
0	6335
0	4049
0	4199
0	4494
0	4449
0	4367
10	3448
0	4027
0	3690
11	2606
0	463
0	90
1	35
0	6503
0	6470
0	6259
0	6478
0	4842
0	6104
2	6177
10	43
1	57
0	24
12	14
0	53
0	7
0	6
0	7
1	7
0	8
0	8
0	8
0	7
0	5
0	6
0	4
0	4
0	5
0	8
0	8
5	776
0	314
1299	25
2752	775
0	647
102	147
132	93
0	2783
0	2730
3	973
0	797
2	711
2	1104
0	906
3	116
0	123
0	133
0	226
0	154
1	161
0	74
0	176
0	220
0	122
0	234
0	623
0	589
0	227
0	10
0	0
5	13
0	2683
17	2777
1	2820
0	2807
6	2652
0	2736
42	3809
1	245
0	1515
0	18
0	3700
3	287
1	251
0	280
427	3051
2	2700
2	1
44	3051
41	2086
7	110
0	1359
0	97
0	72
0	511
6	37
32	1815
3	78
0	105
56	1144
0	127
0	279
0	96
0	5
5	93
35	534
0	2
1	10
0	9
0	9
129	35
1	8
0	9
0	9
0	34
0	7
0	0
0	364
0	390
0	43
1	4
0	7
1	6
0	16
0	7
0	3
0	3
0	91
74	112
1	58
0	255
13011	8873
0	3101
1	6156
11	227
0	395
19	1551
6	1752
5	305
26	140
16	239
617	1897
7	1758
10	156
0	170
1	338
14	300
0	207
2	0
64	49
0	38
0	10
1	18
0	579
4	81
0	32
0	30
0	26
0	35
3	557
0	32
6	157
0	53
0	317
0	24
2	27
0	0
149	140
0	112
0	96
0	32
4	1785
1	1795
0	11
2	273
0	220
1	32
5	1
2	5
26	0
236	1310
0	1614
132	2346
101	1213
1	4242
1001	5503
24	5062
0	319
6	280
8	6
2	669
1	169
2	152
0	463
0	292
3	341
0	370
2	0
0	0
0	2536
0	2522
0	2127
0	2465
0	2274
1	2329
0	1941
0	1826
0	328
0	0
0	359
1	469
1	92
4	338
0	70
0	35
3	29
1	19
0	22
1	112
23	194
4	221
2	100
0	7
0	0
1	0
0	0
0	0
0	147
2	130
0	63
0	67
0	40
0	41
0	16
6	137
883	2702
1	2702
1025	3362
7	3293
0	1174
14	1358
5	617
1785	1945
0	45
213	61
2	36
89	533
0	32
0	4
1	2655
0	1922
0	2386
0	2187
0	2280
0	2445
1	2191
0	2313
7	1262
1	1706
0	1957
0	2388
0	2386
0	2594
0	2114
3	2162
0	2311
0	2143
0	1857
0	880
0	2412
0	1887
0	2289
0	2448
0	2477
0	2073
0	2061
0	2154
0	2038
0	2150
0	1234
0	2285
0	1693
0	1792
0	2267
0	1229
0	1430
0	1938
0	1452
0	1804
0	1126
0	1957
0	1830
3	1709
0	1557
2	1198
0	269
0	746
0	395
0	700
1	748
0	547
0	440
1	504
1	282
0	128
0	211
18	718
7	683
0	65
0	22
4	13
0	4
217	1618
0	330
0	343
0	463
2	354
12	1220
235	49
6	49
0	24
54	1337
4	1319
0	260
4	40
1	76
0	64
1	8
1	24
1	66
28	3263
0	3258
4	4425
0	0
352	4754
0	4636
1	2858
0	2720
7	3097
2	83
20	865
0	4410
0	213
39	2539
3	1417
0	1344
11	2499
17	2758
55	1324
17	1615
1	1971
0	490
0	387
0	357
2	3
12	1
1	125
0	345
2	411
5	97
0	145
0	144
0	245
0	193
0	202
0	7
343	7951
1	2566
3	5999
7	6580
2	3442
0	1997
6	1393
0	3730
3	1531
1	472
0	1646
1	1560
9	2112
0	1682
1	1417
0	3246
0	0
0	6
0	0
0	5
0	1
0	6
0	2
0	0
0	5
0	0
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	730
0	639
4	529
0	305
0	1
6	85
3	81
0	219
0	143
0	334
172	12151
16	2673
0	5082
2	4806
2	4331
6	4338
0	1965
1	10
0	1039
4	277
0	10430
683	115
0	18
13	97
0	295
0	514
0	4
0	563
28	1280
0	165
0	679
0	535
0	1027
0	1038
0	1057
0	1027
0	969
0	894
0	749
2	771
0	58
49	709
0	305
0	638
1	735
0	88
0	435
0	494
1	53
1	269
0	26
0	90
7	27
0	0
0	0
0	0
87	9240
131	10215
10	5853
69	2020
0	6214
6	718
33	3878
0	38483
0	14629
115	47117
256	51651
2	4183
13	3573
57	28730
4	1759
2	1827
0	3050
7	2366
4	2494
75	2780
0	8
0	44
0	21
0	61
0	12
0	5
0	59
0	2
0	7
0	59
0	8
0	0
3	3187
0	1784
5	3371
0	1095
0	2059
373	173
10	82
1	149
2	27
0	57
0	0
0	5441
0	1219
0	1446
0	1087
0	1136
1	1072
7	190
0	1017
0	412
193	5526
0	581
0	339
2	302
5	250
0	129
3	51
10	61
0	133
0	128
4	119
1	95
3	58
0	8
0	8
0	3
0	8
0	9
5	139
0	65
0	39
0	40
0	33
0	27
0	8
0	134
118	60
0	43
0	0
11	17
0	10
0	11
0	11
0	11
0	10
0	10
0	8
0	1
0	4
0	11
0	11
0	11
0	4
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
2	3255
163	5471
5	1896
0	1122
0	2851
6	3701
0	5525
2	3402
1	12718
89	13452
0	321
0	689
27	311
1	463
5	268
8	718
3	634
0	503
6	252
9	12809
4	2263
1	321
0	1492
1	166
3	394
0	1211
2	1958
1	318
0	166
2	145
40	1415
0	144
1	175
25	1708
0	0
0	0
0	0
0	0
0	210
208	3138
0	2905
0	3031
0	2506
6	2392
0	2280
0	242
0	196
0	883
0	1340
2	24
6	36
0	1188
0	211
0	163
0	70
0	265
0	102
10	372
1	275
1	183
1	94
0	298
6	96
1	2362
2	292
0	273
1	329
100	3361
0	952
0	3157
29	1502
4420	1519
28	1553
70	3307
0	2333
6	202
2	456
106	448
0	516
7	426
0	197
0	245
0	32
0	137
0	122
1	44
1	53
0	43
0	10
13	9
0	7
0	7
0	0
0	7
8	200
41	1426
1	257
1	1438
1	30
0	1210
0	602
0	245
0	231
0	89
2	0
0	0
232	504
0	11
15	438
0	0
0	473
0	59
0	39
2	8
5	53
0	428
1	454
0	369
0	311
0	28
0	12
0	42
3	58
13	185
0	35
0	2133
9	5141
14	4063
3	3075
0	2136
58	3047
36	1959
0	1146
1	1013
3	58
0	369
2	890
0	395
0	964
0	79
0	56
2	31
1	75
5	96
1	64
3	1146
0	1046
5	859
0	611
0	32
4	42
1	4
2359	87737
95	1952
0	71950
0	38643
36	82254
0	67721
0	67232
2	78360
77	49735
16	70020
59	71441
1	2
0	0
0	0
126	0
1369	539
12	182
5	197
574	982
5	1042
1	99
1	434
0	284
1	16
2	189
0	33
4	293
0	31
1	190
0	22
0	37
1	291
0	772
5235	816
31	602
13	277
0	441
535	1911
0	1790
3	383
10	64
1	263
0	805
1	97
2	134
0	564
2	411
0	295
0	131
26	2566
3	779
31	711
13	3087
3	706
1	3173
0	3045
1	3009
0	3439
0	3142
0	2639
0	763
0	127
0	62
16	922
6	58
7	336
0	603
0	711
6	717
0	731
3	399
5	625
0	233
0	342
3	2
1	3052
0	2855
5	3265
4	20
0	7
3	3898
8	4534
3	4363
0	2016
1	2344
10	618
26	573
0	195
0	360
15	212
30	4
0	384
0	0
0	979
1	975
0	907
0	953
0	975
2	13
0	53
0	498
2	490
0	499
0	20
0	980
1	606
0	28
1	3
0	3
0	5
0	5
190	1125
0	585
4	229
0	1110
7	176
5	70
3	178
1	187
0	29
13	298
0	9
0	62
0	12
0	11
4	21
0	88
0	54
0	55
3	56
0	16
0	133
0	141
0	2
0	3
0	2
0	0
0	2
0	3
0	1
0	2
0	1010
0	12
0	32
0	1009
0	19
1	92
0	969
1	23
2	1000
0	1009
1	345
0	1005
0	232
0	53
1	863
13	6
0	15
4	7
1	7
0	2
0	0
0	2
0	5
1	82
0	20
7	80
0	15
1	86
0	84
9	84
2	82
0	2
0	248
1	234
17	4
2	261
23	2319
0	1982
0	3688
0	3812
3	525
0	273
2	231
0	3705
16	3717
0	3549
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	82
3	397
4358	397
1	127
0	9
2	10
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	38
0	30
0	38
0	5
0	4
0	2
0	2
0	3
0	2
0	2
1	54
0	54
0	54
0	0
3	53
0	54
240	15999
20	14647
6	11257
13	12376
2	11163
0	1327
41	1399
0	751
0	612
0	449
2	97
1	679
5	346
1	977
2	670
0	229
5	14
3	364
0	317
7	332
0	540
0	219
2	166
1	161
0	607
0	259
0	545
0	354
0	35
0	15
0	8
1	4
0	12
0	290
1	88
0	90
0	24
0	29
0	25
2	10
0	45
2	34
151	4828
43	4585
35	1797
0	1050
2	4035
0	319
19	416
7	381
0	199
63	592
1	387
0	346
0	270
3	308
0	3
1	3
0	4
0	0
3	448
1025	49526
0	11371
5416	49064
0	13978
11	234
1	9005
0	2916
3	2437
0	862
0	10150
1	65
14	323
0	66
0	51
0	37
0	295
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	3
16	3
3	80
0	77
4	30
0	26
0	18
0	71
0	8
0	6
0	75
0	36
4	832
31	699
2	112
0	128
0	143
0	43
4	233
10	472
0	102
0	637
832	2983
0	1085
5	1141
2	614
0	849
3	44
7	194
4	208
0	16
0	16
0	14
0	7
0	2
0	0
0	0
0	0
1	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	90
0	91
0	90
0	90
0	90
0	90
0	90
0	32
0	36
0	20
0	18
0	0
0	3
0	4
0	3
0	1
0	0
0	0
0	0
0	0
0	91
0	94
0	91
334	1950
6	198
0	1688
9	1745
1	87
11	95
3	207
11	87
537	92
2	0
7	82
0	4
0	3
0	1
3	4
3	5775
0	5775
2	5775
0	5775
2	5775
27	5775
3	5775
0	5782
23	5270
4	4610
0	238
0	53
0	44
0	33
0	13
2	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	284
1	302
6	289
0	192
0	13
0	9
35	2096
14	116
0	63
5	109
1	38
0	63
0	64
1	103
0	102
3	2095
4	27
0	93
0	109
4	496
0	113
16	78
0	11
2	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
1	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
57	40
0	10
0	34
0	3
0	3
259	4113
207	2996
0	1097
1	1353
2	2845
27	1835
95	93
3	93
0	1
0	2
0	11
0	17
0	2
0	1
0	17
0	17
0	16
13	328
0	153
0	161
0	246
0	12
2	35
1	69
0	91
0	310
0	89
0	92
0	172
0	132
0	159
0	32
0	2
0	1
0	0
0	0
0	0
10247	0
357	1529
1	111
0	1028
0	116
3	129
1	166
1	135
14	122
0	111
0	224
0	28
0	276
10	386
1	44
782	430
3	23
0	338
0	331
0	168
12	55
0	49
0	56
124	466
2	71
57	369
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
368	1090
4	886
9	366
0	158
0	135
0	65
0	22
0	45
0	11
3	6
0	19
0	3
0	6
0	8
0	9
13	63
0	45
0	62
0	2579
0	803
0	815
1	147
11	593
0	860
0	137
0	778
0	765
0	464
0	1606
0	282
0	6
8	15
0	7
0	0
1	9
0	6
0	4
7	0
0	0
1476	2025
26	241
1	98
35	1689
8	19
0	141
0	3
0	6
0	6
0	0
0	0
0	6
0	6
1	5
0	5
0	0
0	0
0	4
0	0
0	4
1	59
0	12
1	1493
27	1531
4	173
0	366
0	143
0	145
0	153
28	1700
8	167
1	72
47	159
0	96
0	164
1	167
11	165
1	1717
0	8
2	11
0	13
2	11
0	9
306	4003
59	705
0	345
3	396
246	3646
0	86
1	157
0	172
15	1084
20	340
26	1526
53	1553
12	653
0	1361
0	1126
12	222
27	980
5	124
1	318
5	80
5	59
4	93
2	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
14	2
0	0
0	0
0	0
0	0
0	7
0	516
1	568
0	576
0	60
0	4
2	18
1	1
0	9
1	5
0	5
0	4
0	0
2	1
0	0
0	4
6	1594
7	1389
0	956
0	14
1	711
0	62
1	21
0	28
0	642
0	699
0	81
0	18
1	63
43	102
2	58
0	44
2	76
1	26
1	1266
0	910
0	144
1	957
0	150
0	294
0	958
0	836
0	81
17	958
7	260
0	154
0	876
1	157
0	202
0	194
0	471
21	884
1	129
8	70
0	791
0	100
4	67
0	530
0	52
36	797
13	66
0	2
0	2
0	0
0	1
0	2
7	287
2	81
2	34
1	0
6	0
25	1176
2458	1190
6	630
0	139
0	202
0	2466
0	3423
0	3105
9	975
2	760
1	1497
18	2818
6	2222
3	2975
3	2640
1	316
3	320
0	593
300	351
2	141
2706	0
4	266
2	106
1	58
1	186
1728	510
0	189
4	320
11	240
33	22865
33	36528
1	22028
0	28625
0	13524
0	12751
0	10387
32	1850
2	1884
0	2128
29	2093
4	2542
1	25421
1	9381
29	462
1	663
1	708
0	135
0	333
2	250
1	105
5	44
0	93
1	207
1	30
0	50
0	51
0	32
1	3624
1	2369
0	3620
0	3472
0	5032
22	5593
86	5490
519	5896
0	5405
0	3694
0	4230
0	406
27	3828
0	3834
2	1882
1	5686
326	71
8	1131
1	1081
8	606
0	526
0	187
0	224
1	255
2	199
0	96
4	12
0	12
0	8
0	0
0	0
0	0
504	375
1	333
3	285
9	208
0	183
0	71
0	38
0	38
1	25
0	40
0	36
0	10
0	13
0	37
79	36
0	36
1	9
0	7
0	1
0	219
0	5
0	5
0	0
0	0
0	0
0	5
1	35
0	28
238	214
0	17
0	15
0	14
1	24
3	228
6	139
0	62
2	2544
30	156
0	61
2	47
0	31
13	9
0	166
580	3561
0	3196
4	1495
0	1374
0	1485
0	1628
0	860
0	410
28	1
0	0
0	0
0	1
0	1
35	748
43	1355
66	704
4	850
17	848
0	565
5	1
0	363
3	526
1	524
13	375
130	1209
3	3091
0	3335
0	4594
87	3598
0	5261
6	5579
0	3060
3	3111
4	1432
1	215
0	1072
17	269
0	42
1	11
0	551
0	1184
0	1294
43	847
0	715
0	175
0	346
7	0
164	1066
1	955
0	81
0	110
2	993
0	89
0	107
0	123
0	900
0	1039
0	72
0	1074
0	94
0	57
2	9
0	81
1	38
0	70
0	171
5	1173
0	2045
1	840
3	807
0	1120
2	1139
0	373
1	626
19	903
2	546
4	251
1	545
1	560
4	426
0	311
0	331
5	128
0	1724
0	1
45	3
0	4
0	85
0	73
0	35
0	84
0	13
0	12
0	6
0	1
0	0
0	47
0	45
0	0
0	2
0	36
0	35
0	3
2	7
1	14
0	36
208	8
0	6
0	2
40	14
1	10
3	11
0	42
0	7
0	3
0	36
108	96
0	15
0	61
0	33
0	46
1	79
0	48
0	33
0	7
0	1
0	9
1	6
0	3
160	3053
91	2715
0	12
10	2749
0	2683
0	2167
0	100
11	69
14	942
44	132
0	135
1	36
0	124
0	114
0	121
1	14
0	117
0	89
0	89
0	89
0	8
0	0
0	0
0	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
81	0
1	1755
260	22052
183	3442
18	2381
28	3011
0	3160
12	2819
2	3889
1	2489
6	17073
0	1790
0	2499
35	20040
0	2505
4	2402
4	402
4	337
2	564
3	2141
0	2837
10	590
0	1
0	1
0	0
618	616
0	147
0	239
1	355
2	280
0	0
23	151
0	173
0	160
4	2799
16	2646
42	9
1	353
1	431
133	1118
0	282
4	2842
0	24
0	24
0	7
0	7
0	3
0	3
0	2
0	3
0	2
0	0
4	1122
0	371
0	815
0	0
0	180
123	177
2	176
1	122
0	18
17	251
0	10
0	24
0	11
0	25
0	1
0	239
0	0
0	0
0	3
0	0
0	0
0	4
1	2
0	0
0	0
0	4
0	0
625	321
1	320
0	52
16	144
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
